open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2024-10-02T16:00:00.000,61833.9,62355.0,61751.5,61773.8,21906.448,2024-10-02T16:59:59.999,1359581849.2215,274133,10940.784,679009536.8263,0
2024-10-02T17:00:00.000,61773.9,61812.6,61212.0,61598.3,14027.326,2024-10-02T17:59:59.999,863205564.8969,203876,6832.955,420500998.9636,0
2024-10-02T18:00:00.000,61598.4,61665.2,60735.0,60740.1,18105.637,2024-10-02T18:59:59.999,1105826710.4627,273524,8520.109,520358302.6917,0
2024-10-02T19:00:00.000,60740.1,60906.6,59934.9,60155.0,39603.227,2024-10-02T19:59:59.999,2388868376.7441,482958,18173.854,1096467780.7722,0
2024-10-02T20:00:00.000,60155.0,60972.9,60091.3,60895.0,17745.138,2024-10-02T20:59:59.999,1073892718.4218,290230,9764.103,590981095.0033,0
2024-10-02T21:00:00.000,60894.9,60922.2,60627.0,60803.5,5995.948,2024-10-02T21:59:59.999,364406033.684,105445,2842.077,172733558.0239,0
2024-10-02T22:00:00.000,60803.4,60828.0,60413.3,60822.4,7073.472,2024-10-02T22:59:59.999,428653045.0373,127220,3419.416,207230403.4986,0
2024-10-02T23:00:00.000,60822.4,60838.2,60596.1,60622.6,4026.708,2024-10-02T23:59:59.999,244463847.5069,73885,2033.359,123455180.4665,0
2024-10-03T00:00:00.000,60622.7,61077.5,60508.7,60959.2,12613.506,2024-10-03T00:59:59.999,767263133.4899,195442,6597.612,401328797.0158,0
2024-10-03T01:00:00.000,60959.3,61159.4,60887.4,60999.9,7003.834,2024-10-03T01:59:59.999,427566972.7301,124892,3436.565,209808507.4336,0
2024-10-03T02:00:00.000,60999.9,61246.4,60951.4,61155.6,4927.269,2024-10-03T02:59:59.999,301125125.4352,91064,2516.99,153853922.0212,0
2024-10-03T03:00:00.000,61155.7,61445.1,61052.9,61434.3,7380.894,2024-10-03T03:59:59.999,452054897.6479,102088,4001.676,245140431.8853,0
2024-10-03T04:00:00.000,61434.4,61452.6,61250.1,61299.0,5106.026,2024-10-03T04:59:59.999,313198194.2316,78145,2061.257,126447265.0422,0
2024-10-03T05:00:00.000,61299.0,61331.6,61064.5,61150.5,5797.951,2024-10-03T05:59:59.999,354669850.7721,76581,3096.575,189433521.6752,0
2024-10-03T06:00:00.000,61150.5,61385.0,61080.0,61299.8,3756.514,2024-10-03T06:59:59.999,230088547.5931,62604,1945.679,119171562.7086,0
2024-10-03T07:00:00.000,61299.8,61399.4,60789.2,60898.6,10214.81,2024-10-03T07:59:59.999,623964200.6021,146367,4589.909,280419671.8028,0
2024-10-03T08:00:00.000,60898.5,60954.8,60126.0,60329.6,22724.521,2024-10-03T08:59:59.999,1372737109.4685,297226,10929.144,660097970.5117,0
2024-10-03T09:00:00.000,60329.5,60753.2,60101.5,60693.0,13005.561,2024-10-03T09:59:59.999,786468508.8725,190403,6841.27,413749535.0733,0
2024-10-03T10:00:00.000,60693.0,61012.1,60620.0,61001.9,7824.863,2024-10-03T10:59:59.999,475957294.1638,117180,4115.814,250361811.3773,0
2024-10-03T11:00:00.000,61001.9,61047.3,60558.0,60733.0,10172.379,2024-10-03T11:59:59.999,618666761.1249,126552,4069.786,247514483.3272,0
2024-10-03T12:00:00.000,60732.9,60743.6,60338.1,60444.3,11462.394,2024-10-03T12:59:59.999,693484195.1173,188623,5643.951,341477620.7817,0
2024-10-03T13:00:00.000,60444.2,60556.2,59815.0,60347.2,35952.476,2024-10-03T13:59:59.999,2164686373.7789,439433,17373.166,1046369937.8666,0
2024-10-03T14:00:00.000,60347.0,60909.1,60077.0,60143.1,33681.037,2024-10-03T14:59:59.999,2037149917.0625,451688,17357.845,1050086310.0946,0
2024-10-03T15:00:00.000,60143.1,60650.0,60000.0,60606.5,20132.707,2024-10-03T15:59:59.999,1213169293.2203,299640,9972.048,601065420.9821,0
2024-10-03T16:00:00.000,60606.4,60754.9,60048.0,60140.1,19805.45,2024-10-03T16:59:59.999,1194602313.9556,252569,9691.27,584572832.4505,0
2024-10-03T17:00:00.000,60140.0,60702.0,59888.0,60608.6,20633.648,2024-10-03T17:59:59.999,1246415707.4377,250971,10969.984,662835614.9699,0
2024-10-03T18:00:00.000,60608.6,60834.0,60509.7,60693.8,6991.464,2024-10-03T18:59:59.999,424192383.1516,124033,3498.986,212334885.6615,0
2024-10-03T19:00:00.000,60693.8,61024.1,60514.7,60998.0,7979.015,2024-10-03T19:59:59.999,485256973.6648,131108,4138.164,251718513.2661,0
2024-10-03T20:00:00.000,60998.0,61073.7,60637.0,60749.0,7366.312,2024-10-03T20:59:59.999,448137802.5074,99524,3486.296,212075376.4339,0
2024-10-03T21:00:00.000,60748.9,60929.4,60580.0,60783.4,4835.449,2024-10-03T21:59:59.999,293727305.6341,73720,2476.062,150409070.1226,0
2024-10-03T22:00:00.000,60783.4,60960.0,60680.5,60868.6,3481.967,2024-10-03T22:59:59.999,211732918.7901,77122,1843.342,112103896.33,0
2024-10-03T23:00:00.000,60868.5,60958.3,60672.0,60727.2,3287.165,2024-10-03T23:59:59.999,199776055.818,73671,1789.441,108747773.5237,0
2024-10-04T00:00:00.000,60727.1,60786.2,60434.1,60477.2,7118.529,2024-10-04T00:59:59.999,431477406.535,124917,3596.032,217995781.579,0
2024-10-04T01:00:00.000,60477.3,61230.0,60457.5,61194.0,13050.106,2024-10-04T01:59:59.999,795926181.3553,183806,7232.96,441005058.8991,0
2024-10-04T02:00:00.000,61193.9,61247.4,60905.0,61009.6,5656.346,2024-10-04T02:59:59.999,345406459.9329,98723,2685.647,163996760.9123,0
2024-10-04T03:00:00.000,61009.6,61044.7,60860.9,60928.7,3265.12,2024-10-04T03:59:59.999,198929568.0233,54607,1577.688,96118486.8544,0
2024-10-04T04:00:00.000,60928.7,61174.0,60896.3,60968.7,5316.608,2024-10-04T04:59:59.999,324454131.0271,70841,2798.283,170761972.5845,0
2024-10-04T05:00:00.000,60968.7,61210.0,60947.7,61193.9,3868.621,2024-10-04T05:59:59.999,236454392.9691,57596,2337.558,142874421.5912,0
2024-10-04T06:00:00.000,61193.8,61324.4,61064.0,61088.9,5156.123,2024-10-04T06:59:59.999,315478286.932,79977,2428.275,148619964.0491,0
2024-10-04T07:00:00.000,61088.9,61476.1,61026.0,61403.9,7070.28,2024-10-04T07:59:59.999,433274763.0242,96894,4099.203,251181227.597,0
2024-10-04T08:00:00.000,61403.9,61616.0,61300.0,61410.4,8889.329,2024-10-04T08:59:59.999,546586058.1611,115204,4413.42,271402353.4801,0
2024-10-04T09:00:00.000,61410.3,61555.0,61276.2,61310.1,6396.543,2024-10-04T09:59:59.999,392781791.3607,87330,3165.403,194404764.2659,0
2024-10-04T10:00:00.000,61310.1,61405.5,61236.0,61257.5,4439.192,2024-10-04T10:59:59.999,272151171.3323,64058,2394.915,146831472.4373,0
2024-10-04T11:00:00.000,61257.6,61454.3,61240.7,61423.0,5002.085,2024-10-04T11:59:59.999,306981109.856,69760,2451.485,150454728.6551,0
2024-10-04T12:00:00.000,61423.0,61899.4,61170.2,61891.8,26883.284,2024-10-04T12:59:59.999,1654589714.4731,304150,14428.838,888388843.9064,0
2024-10-04T13:00:00.000,61891.8,61985.0,61450.0,61545.0,19431.752,2024-10-04T13:59:59.999,1198827723.1557,284807,8613.062,531377359.1772,0
2024-10-04T14:00:00.000,61545.0,61550.5,60700.5,61205.0,30216.733,2024-10-04T14:59:59.999,1846124409.6106,367752,14184.422,866542245.8694,0
2024-10-04T15:00:00.000,61205.0,61846.0,61190.9,61843.1,20567.423,2024-10-04T15:59:59.999,1266822104.2637,263146,10316.646,635334069.0847,0
2024-10-04T16:00:00.000,61843.2,62268.0,61611.0,62205.1,19044.528,2024-10-04T16:59:59.999,1181376766.6177,229637,9440.129,585659115.1759,0
2024-10-04T17:00:00.000,62205.2,62309.8,61801.8,61952.8,10692.286,2024-10-04T17:59:59.999,663843658.1315,154053,4971.579,308661733.0112,0
2024-10-04T18:00:00.000,61952.9,62333.0,61873.0,62315.3,7473.276,2024-10-04T18:59:59.999,464081670.6103,109137,4178.447,259482688.7781,0
2024-10-04T19:00:00.000,62315.4,62442.8,62213.3,62337.0,8909.834,2024-10-04T19:59:59.999,555366803.893,123705,4643.984,289502136.2095,0
2024-10-04T20:00:00.000,62337.2,62457.1,62133.3,62379.5,5411.604,2024-10-04T20:59:59.999,337107057.9027,79508,2945.173,183481253.6257,0
2024-10-04T21:00:00.000,62379.5,62430.2,62234.0,62242.9,2715.249,2024-10-04T21:59:59.999,169219142.3177,47825,1294.87,80703849.0082,0
2024-10-04T22:00:00.000,62243.0,62319.8,62155.9,62182.1,3162.75,2024-10-04T22:59:59.999,196789501.8462,53364,1475.347,91802525.9553,0
2024-10-04T23:00:00.000,62182.1,62182.2,61934.0,62054.4,5058.235,2024-10-04T23:59:59.999,313789087.887,70983,2250.885,139625219.9464,0
2024-10-05T00:00:00.000,62054.3,62159.1,62004.8,62135.6,3249.884,2024-10-05T00:59:59.999,201790382.9372,57811,1650.101,102463148.8297,0
